会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
株式会社アクセス,http://acclpg.co.jp,高橋雅彦,神奈川県,横浜市神奈川区,1,1000,1989,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
カナゾン株式会社,http://www.kanazon.co.jp,平山重松,神奈川県,川崎市幸区,2,1000,1967,9,未上場,BtoC,IT,マンション賃貸,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社エヴァース,http://www.evers.co.jp,佐々木満,神奈川県,相模原市南区,2,1000,2000,6,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
合同会社シープジェイピー,http://sheep.co.jp,渡辺真生子,神奈川県,葉山町,2,-,2007,7,未上場,"BtoB,BtoC",IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社アット・モバイル,http://www.mobile.co.jp,-,神奈川県,平塚市,2,1300,2008,6,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
アンサー・コミュニケーションズ株式会社,http://ans-com.co.jp,新井満里子,神奈川県,小田原市,2,3000,1999,10,未上場,BtoB,IT,ソフトウェア商社,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社綾瀬家具,https://www.ayasekagu.com,臼井豊,神奈川県,綾瀬市,2,1000,1983,10,未上場,BtoC,IT,家具販売,総合系eコマース,,,,,,,,,,,,,,,,,,,
株式会社アイエス,http://is1986.com,清水博司,神奈川県,横浜市港北区,2,1200,1986,2,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ウェイ・ライソフト,http://www.weilai-s.com,川瀬滋,神奈川県,川崎市中原区,2,1000,1992,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アルナージュ,https://www.arnage.co.jp,橋本和敏,神奈川県,横浜市中区,2,1000,1999,12,未上場,BtoB,IT,ITインフラストラクチャー,システム開発,Web制作,,,,,,,,,,,,,,,,,,
株式会社アクト・クリエイティブ,http://www.act-creative.co.jp,伏見淳,神奈川県,川崎市高津区,2,300,2004,1,未上場,BtoB,IT,Web制作,システム開発,,,,,,,,,,,,,,,,,,,
株式会社メテオデザイン,http://www.meteodesign.co.jp,田辺充,神奈川県,小田原市,2,-,2006,10,未上場,BtoB,IT,Webアプリ・サービス運営,デザイン,Webマーケコンサル,,,,,,,,,,,,,,,,,,
株式会社ウエルメ,http://www.welme.co.jp,北村公一,神奈川県,横浜市金沢区,2,1000,1952,7,未上場,"BtoB,BtoC",IT,エステ,システム開発,Web制作,,,,,,,,,,,,,,,,,,
株式会社レイシス,http://www.raisys.co.jp,花塚義孝,神奈川県,横浜市都筑区,2,500,2007,9,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
有限会社アシストコーポレーション,https://www.assist-c.jp,佐藤隆良,神奈川県,平塚市,2,-,1963,6,未上場,BtoB,IT,デザイン,Webアプリ・サービス運営,Web制作,,,,,,,,,,,,,,,,,,
株式会社RENCOUNT,https://rencount.co.jp,笹岡将太郎,神奈川県,藤沢市,2,-,2021,1,未上場,BtoB,IT,eコマース,eコマース,事業者金融,,,,,,,,,,,,,,,,,,
株式会社ディビジョン・エンジニアリング,http://division-engineering.com.s3-website-ap-northeast-1.amazonaws.com,大内功,神奈川県,横浜市港北区,2,-,2007,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ベストサポート,http://www.best-spt.jp,山本名洋,神奈川県,川崎市多摩区,2,300,2007,2,未上場,BtoB,IT,書籍出版,デジタル系コンテンツ,,,,,,,,,,,,,,,,,,,
センサリージャパン株式会社,http://www.sensory.co.jp,栗原修,神奈川県,横浜市旭区,2,1000,2002,12,未上場,BtoB,IT,電子部品商社,ソフトウェア商社,,,,,,,,,,,,,,,,,,,
株式会社エムアンドジェーソリューションズ,http://mjsol.net,新堂淳,神奈川県,大和市,2,500,1998,2,未上場,BtoB,IT,ITインフラストラクチャー,通信設備工事,起業コンサル,,,,,,,,,,,,,,,,,,
株式会社アイアールシー,https://www.rakukicho.com,茂野光將,神奈川県,川崎市高津区,2,-,1997,5,未上場,BtoB,IT,事務処理代行,ソフトウェア商社,Web制作,,,,,,,,,,,,,,,,,,
株式会社プロジェクト,http://www.project.co.jp,黒澤弘行,神奈川県,横浜市港北区,2,1000,1988,12,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社あいほっと,https://ihot.co.jp,-,神奈川県,相模原市緑区,2,-,2000,7,未上場,BtoB,IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
株式会社中村企画,http://www.nail-fancy.com,中村和代,神奈川県,横須賀市,2,-,2009,7,未上場,BtoC,IT,美容サロン,総合系eコマース,,,,,,,,,,,,,,,,,,,
株式会社総協エージェンシー,http://www.sokyo.co.jp,中澤博也,神奈川県,相模原市中央区,2,500,2002,7,未上場,BtoB,IT,広告代理店,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社ファルド情報サービス,http://www.fard.co.jp,-,神奈川県,横浜市都筑区,2,1000,1992,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社クロスコネクト,http://www.crossconnect.co.jp,渡部圭,神奈川県,横浜市港南区,2,200,2011,6,未上場,BtoB,IT,通信設備工事,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社ブースターテクノロジー,https://www.booster-technology.com,土屋達哉,神奈川県,川崎市中原区,2,305,2006,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ジェイ・エム・イー,https://www.jme.jp,高橋正雄,神奈川県,横浜市神奈川区,2,1000,1982,10,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社BALES,https://www.rakuten.co.jp,鈴木司,神奈川県,大和市,2,-,,,未上場,BtoC,IT,パソコン・スマホ機器販売,総合系eコマース,,,,,,,,,,,,,,,,,,,
有限会社トライセル,https://www.tricell.co.jp,-,神奈川県,厚木市,2,300,2005,12,未上場,"BtoB,BtoC",IT,Webアプリ・サービス運営,デジタル系コンテンツ,IT系教育,,,,,,,,,,,,,,,,,,
株式会社ニュースペースデザイン,http://www.new-space-design.com,浅見徹,神奈川県,大和市,2,800,2006,11,未上場,BtoB,IT,販促コンサル,,,,,,,,,,,,,,,,,,,,
有限会社アートロジック,https://www.artlogic.co.jp,齋藤孝信,神奈川県,横浜市青葉区,2,600,1999,6,未上場,"BtoC,BtoB",IT,ソフトウェア商社,システム開発,,,,,,,,,,,,,,,,,,,
レドンド株式会社,http://www.redondo.co.jp,大江知行,神奈川県,川崎市麻生区,2,500,2010,10,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社レイトバスター,http://www.ratebuster.jp,池田崇晃,神奈川県,川崎市川崎区,2,-,2005,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ハルテック,http://www.harutec.jp,春田浩二,神奈川県,横浜市西区,2,1000,1998,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社シャルフィ,http://shalphy.co.jp,押野修,神奈川県,大和市,2,300,2005,1,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
有限会社スフィアソフト,http://www.spheresoft.jp,大城賢一,神奈川県,横浜市港北区,2,-,2001,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
日本減災対策株式会社,https://www.gensaitaisaku.jp,江夏さやか,神奈川県,横浜市青葉区,2,900,2009,2,未上場,"BtoB,BtoC",IT,システム開発,防犯機器,,,,,,,,,,,,,,,,,,,
ケイ・アール・ディコーポレーション株式会社,http://www.krdc.co.jp,小松弘英,神奈川県,大和市,2,5266,1991,1,未上場,BtoB,IT,精密機器,精密機器,システム開発,,,,,,,,,,,,,,,,,,
有限会社コルク・ボード,http://www.corkboard.co.jp,平井猛,神奈川県,横浜市中区,2,500,1996,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社セル・グラフィックス,http://www.cellgraphics.co.jp,三品豪,神奈川県,茅ヶ崎市,2,400,2003,12,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
有限会社大光精機製作所,http://www.daikomanufacturing.com,大竹眞一,神奈川県,横浜市港北区,2,500,1967,10,未上場,BtoB,IT,精密機器,精密機器,金属部品製造,,,,,,,,,,,,,,,,,,
株式会社エガオ,http://egaoinc.jp,-,神奈川県,葉山町,2,-,2008,4,未上場,BtoB,IT,デザイン,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社ネルフ・エンタープライズ,https://www.nerv-e.co.jp,大西賢一,神奈川県,横浜市都筑区,2,-,2007,5,未上場,BtoB,IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
株式会社デジタルハンズ,http://www.dhands.co.jp,清水敏雄,神奈川県,横浜市磯子区,2,2500,1998,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アイティーナビ,https://itnavi.info,大澤日出男,神奈川県,横浜市港北区,2,-,2007,10,未上場,"BtoB,BtoC",IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
Piascore株式会社,http://piascore.com,小池宏幸,神奈川県,横浜市西区,2,-,,,未上場,BtoC,IT,システム開発,,,,,,,,,,,,,,,,,,,,
合同会社アイトライデント,https://www.itrident.jp,熊川勝,神奈川県,藤沢市,2,300,2011,10,未上場,BtoB,IT,Web制作,システム開発,,,,,,,,,,,,,,,,,,,
株式会社ビジネス情報開発,http://dbi-inc.co.jp,寺崎秀樹,神奈川県,横浜市中区,2,300,2005,4,未上場,BtoB,IT,システム開発,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社クロスエリアシステム,http://www.cross-area.co.jp,内藤茂好,神奈川県,川崎市宮前区,2,1340,2006,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
協進フルマーク工業株式会社,http://www.k-fullmark.com,武田睦雄,神奈川県,横浜市泉区,2,3000,1989,3,未上場,BtoB,IT,商業施設・公共施設建設,,,,,,,,,,,,,,,,,,,,
株式会社バージョン2,http://www.version2.jp,北川直紀,神奈川県,横浜市戸塚区,2,300,2009,4,未上場,BtoB,IT,Web制作,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
相模スタッフサービス株式会社,http://www.rizosta.com,西山直克,神奈川県,小田原市,2,2000,2004,10,未上場,BtoB,IT,Webアプリ・サービス運営,業務請負,,,,,,,,,,,,,,,,,,,
株式会社MJP,http://www.maxjp.co.jp,森田政孝,神奈川県,横浜市西区,2,1000,1995,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社データアーキテクト,http://dataarch.co.jp,真野正,神奈川県,横浜市鶴見区,2,120,2007,12,未上場,BtoB,IT,IT系教育,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社ワディット,http://wadit.jp,和田裕介,神奈川県,鎌倉市,1,500,2006,9,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社アナジックス,http://www.anagix.com,森山誠二郎,神奈川県,逗子市,1,500,2009,1,未上場,BtoB,IT,システム開発,ソフトウェア商社,,,,,,,,,,,,,,,,,,,
株式会社三広告社,https://www.sankoukokusya.com,三田昭夫,神奈川県,横浜市都筑区,1,1000,1967,6,未上場,BtoB,IT,広告代理店,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
有限会社グローバルライン,http://global-l.jp,星野芳春,神奈川県,茅ヶ崎市,1,-,1998,2,未上場,"BtoB,BtoC",IT,デザイン,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社K.T.S,http://www.k-t-s.co.jp,石川真樹,神奈川県,横浜市青葉区,1,-,,,未上場,BtoB,IT,オフィス用品,システム開発,Web制作,,,,,,,,,,,,,,,,,,
株式会社チェックサム,http://checksum.co.jp,魚田勝重,神奈川県,川崎市多摩区,1,1000,2001,11,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社コギトマキナ,http://www.cogito-machina.com,鈴木尚志,神奈川県,茅ヶ崎市,1,200,2012,12,未上場,BtoB,IT,企業研修,,,,,,,,,,,,,,,,,,,,
株式会社パワーゼニス,http://www.powerz.co.jp,石橋智幸,神奈川県,藤沢市,1,5000,2001,3,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社スリーピース,http://www.3ppp.jp,山口浩則,神奈川県,川崎市多摩区,1,300,,,未上場,BtoB,IT,システム開発,Web制作,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,
株式会社AOBO,http://www.aobo-corp.com,鄒東金,神奈川県,大和市,1,500,2008,4,未上場,"BtoC,BtoB",IT,システム開発,Web制作,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
株式会社ビボネット,http://www.vivonet.co.jp,富沢真澄,神奈川県,鎌倉市,1,1000,2000,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ツクタ技研,https://www.tsukuta.jp,營田茂生,神奈川県,横浜市西区,1,-,2014,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ニュージーン,http://newgene.jp,宅島勇,神奈川県,川崎市宮前区,1,1000,2004,9,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
c-dash株式会社,http://www.c-dash.co.jp,-,神奈川県,海老名市,1,-,2012,4,未上場,BtoB,IT,製造・技術人材派遣,,,,,,,,,,,,,,,,,,,,
クラウドエコシステムズ株式会社,https://www.nextrevo.jp,水野哲,神奈川県,横浜市鶴見区,1,-,2007,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
フィールドデザイン株式会社,https://fielddesign.jp,原和敏,神奈川県,川崎市高津区,1,300,2015,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社エイムス,http://ai-ms.co.jp,飯室祐,神奈川県,横浜市青葉区,1,900,2008,2,未上場,BtoB,IT,システム開発,Webアプリ・サービス運営,インターネット広告代理店,,,,,,,,,,,,,,,,,,
株式会社未来来,http://mira90.jp,菱田雅子,神奈川県,藤沢市,1,-,,,未上場,"BtoC,BtoB",IT,Web制作,Webアプリ・サービス運営,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
ハイドロシステム株式会社,http://www.hydro-sys.co.jp,小山潤,神奈川県,横浜市中区,1,1000,1988,5,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社オフセット,http://www.offset.co.jp,中村浩次,神奈川県,横浜市青葉区,1,1000,1988,7,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
アリョール株式会社,http://www.orel.co.jp,山本喜昭,神奈川県,横浜市鶴見区,1,500,2007,6,未上場,BtoB,IT,研究・調査・リサーチ,ITインフラストラクチャー,システム開発,,,,,,,,,,,,,,,,,,
株式会社ジャパール,https://www.japal.co.jp,秋保光佑,神奈川県,川崎市高津区,1,-,2000,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ピー・アイ・イー,http://www.pienet.co.jp,竹村政彦,神奈川県,相模原市南区,1,1000,1975,7,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ケイロン,http://kron.co.jp,-,神奈川県,大磯町,1,300,,,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
モバイルマガジン株式会社,https://musicmmm.jp,柏次雄二,神奈川県,横浜市鶴見区,1,2100,2006,6,未上場,BtoB,IT,Webアプリ・サービス運営,イベント,,,,,,,,,,,,,,,,,,,
株式会社アトリエイシカワ,http://www.a-ishikawa.co.jp,石川恵美,神奈川県,横浜市西区,1,1000,1998,1,未上場,BtoB,IT,システム開発,アパレル商社,ソフトウェア商社,,,,,,,,,,,,,,,,,,
株式会社ジュンテック,http://juntec.co.jp,-,神奈川県,厚木市,1,1000,1998,8,未上場,BtoB,IT,医療機器,システム開発,,,,,,,,,,,,,,,,,,,
株式会社アンカ,http://www.anka.co.jp,岡崎栄太郎,神奈川県,小田原市,1,100,,,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社ヴィクセス,http://vixcess.com,林高行,神奈川県,川崎市中原区,1,1245,2011,10,未上場,BtoB,IT,システム開発,Web制作,,,,,,,,,,,,,,,,,,,
株式会社OSG,http://osg-inc.jp,唐澤光輝,神奈川県,横浜市港北区,1,100,2016,12,未上場,BtoB,IT,業務請負,,,,,,,,,,,,,,,,,,,,
有限会社時空間認識研究所,http://www.jikuuken.co.jp,八巻和幸,神奈川県,横浜市磯子区,1,-,2005,1,未上場,"BtoC,BtoB",IT,業務請負,Web制作,,,,,,,,,,,,,,,,,,,
株式会社メモシンク,http://www.memosync.co.jp,小阪彰伯,神奈川県,横浜市西区,1,1000,2002,6,未上場,BtoB,IT,Web制作,,,,,,,,,,,,,,,,,,,,
株式会社エス・ケー・イー,http://www.skeinc.co.jp,-,神奈川県,川崎市高津区,1,1000,1987,7,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ユトナス,https://www.utnas.co.jp,蛭田憲太郎,神奈川県,横浜市南区,1,100,2012,7,未上場,BtoB,IT,Web制作,Webマーケコンサル,,,,,,,,,,,,,,,,,,,
株式会社インターテクノ,http://www.in-tec.co.jp,林大輔,神奈川県,横浜市神奈川区,1,-,2004,6,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ドナレック,http://www.donarec.com,秋田成郎,神奈川県,川崎市麻生区,1,1000,1993,4,未上場,BtoB,IT,研究・調査・リサーチ,,,,,,,,,,,,,,,,,,,,
ALUMACAN株式会社,http://www.alumacan.com,-,神奈川県,相模原市南区,1,1000,2004,11,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
有限会社クロスクリエイト,https://www.x-create.jp,田中久也,神奈川県,平塚市,1,300,2005,10,未上場,BtoB,IT,Web制作,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
有限会社松下靴店,http://gyo3.sakura.ne.jp,松下弘,神奈川県,小田原市,1,300,1928,4,未上場,"BtoC,BtoB",IT,小売店舗,総合系eコマース,,,,,,,,,,,,,,,,,,,
株式会社ファンクショナル,http://www.functional.co.jp,白石尊士,神奈川県,川崎市川崎区,1,300,2009,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ダンゴマン,http://dangoman.jp,玉井光則,神奈川県,鎌倉市,1,350,2007,7,未上場,BtoB,IT,Webマーケコンサル,デジタル系コンテンツ,CM制作・映像制作,,,,,,,,,,,,,,,,,,
有限会社プロトスター,http://www.protostar.co.jp,-,神奈川県,横浜市中区,1,-,,,未上場,BtoB,IT,Web制作,事務処理代行,,,,,,,,,,,,,,,,,,,
株式会社クロスハート,http://www.crossheart.jp,山崎雄二,神奈川県,横浜市保土ケ谷区,1,-,2007,5,未上場,BtoB,IT,保険代理店,システム開発,映画・アニメーション,,,,,,,,,,,,,,,,,,
株式会社アミッケ,https://www.amiche.co.jp,今村潤,神奈川県,横浜市青葉区,1,-,2012,4,未上場,BtoB,IT,Web制作,デザイン,インターネット広告代理店,,,,,,,,,,,,,,,,,,
株式会社ハルス,http://www.hals.ne.jp,東江清孝,神奈川県,横浜市港北区,1,1000,1999,9,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
有限会社i-QQ,http://i-qq.biz,-,神奈川県,横浜市泉区,1,-,2005,7,未上場,BtoB,IT,システム開発,医療コンサル,医療・福祉派遣,,,,,,,,,,,,,,,,,,
株式会社ブルーラインシステム,http://www.bluelinesystem.co.jp,宮田英明,神奈川県,横浜市中区,1,100,2009,3,未上場,BtoB,IT,システム開発,製造・技術人材派遣,事務処理代行,,,,,,,,,,,,,,,,,,
株式会社ウィンクロス,http://win-cross.com,-,神奈川県,大和市,1,-,,,未上場,BtoC,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社ジニソフト,http://www.jinisoft.co.jp,金顕碩,神奈川県,横浜市港南区,1,-,2013,11,未上場,BtoB,IT,Web制作,,,,,,,,,,,,,,,,,,,,
株式会社コリーグス,http://www.colleague.co.jp,森敬子,神奈川県,横浜市西区,1,500,2015,3,未上場,BtoB,IT,システム開発,IT系教育,,,,,,,,,,,,,,,,,,,
株式会社バンブーウエイブ,http://www.bamboowave.co.jp,竹波哲司,神奈川県,川崎市高津区,1,300,2008,10,未上場,BtoB,IT,ソーシャルゲーム・SNS,Web制作,,,,,,,,,,,,,,,,,,,
株式会社ShareArt,https://www.share-art.co.jp,小海毅,神奈川県,横浜市西区,1,745,2015,10,未上場,"BtoC,BtoB",IT,Webアプリ・サービス運営,デザイン,CM制作・映像制作,,,,,,,,,,,,,,,,,,
株式会社Connect,https://peraichi.com,大久保正勝,神奈川県,横浜市緑区,1,-,,,未上場,BtoB,IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
アイライトシステムズ株式会社,http://www.i-right-systems.com,村山俊一,神奈川県,横浜市南区,1,50,2006,5,未上場,BtoB,IT,デジタル系コンテンツ,,,,,,,,,,,,,,,,,,,,
有限会社ファクト,http://www.fact3.co.jp,藤田耕市,神奈川県,海老名市,1,-,1990,3,未上場,BtoB,IT,電子部品,,,,,,,,,,,,,,,,,,,,
株式会社BOTANICO,http://btnc.co.jp,佐藤洋平,神奈川県,横浜市西区,1,-,2018,3,未上場,"BtoB,BtoC",IT,Web制作,Webマーケコンサル,CM制作・映像制作,,,,,,,,,,,,,,,,,,
有限会社ネットステイヤー,http://www.netstayer.co.jp,岡本秀人,神奈川県,横浜市西区,1,300,2002,8,未上場,BtoB,IT,Webマーケコンサル,Web制作,,,,,,,,,,,,,,,,,,,
ゼロワン・オートメーション・テクノロジー株式会社,http://www.zat-01.co.jp,高橋智明,神奈川県,横浜市都筑区,1,-,2013,6,未上場,BtoB,IT,産業用ロボット,システム開発,,,,,,,,,,,,,,,,,,,
株式会社アスク,https://www.kk-ask.com,舩橋敬,神奈川県,横浜市磯子区,1,888,,,未上場,"BtoC,BtoB",IT,システム開発,健康食品,,,,,,,,,,,,,,,,,,,
株式会社イーサプライ,http://www.e-sply.jp,長洲等志,神奈川県,鎌倉市,1,4000,1999,10,未上場,BtoB,IT,デザイン,Webアプリ・サービス運営,紙媒体印刷,,,,,,,,,,,,,,,,,,
有限会社ビットシステム,http://www.bit7351.com,石川正行,神奈川県,平塚市,1,300,2004,11,未上場,"BtoC,BtoB",IT,Web制作,デザイン,IT系教育,,,,,,,,,,,,,,,,,,
株式会社オファ,http://www.ofaafo.net,糸山千賀志,神奈川県,茅ヶ崎市,1,-,2007,10,未上場,"BtoB,BtoC",IT,Webアプリ・サービス運営,人材紹介,美術品・工芸品,,,,,,,,,,,,,,,,,,
有限会社スーパーシーアールエム,http://www.super-crm.co.jp,國信正直,神奈川県,川崎市多摩区,1,-,2002,2,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社カナタソフト,http://www.kanatasoft.co.jp,金井隆,神奈川県,川崎市中原区,1,-,2013,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
テクノ・チップス株式会社,http://www.technochips.co.jp,竹村不二夫,神奈川県,横浜市西区,1,1000,1990,4,未上場,BtoB,IT,機械設計,,,,,,,,,,,,,,,,,,,,
ラピュタテクノロジーズ株式会社,https://wango.life,市川賢仁,神奈川県,川崎市川崎区,1,-,2017,8,未上場,BtoB,IT,Webアプリ・サービス運営,Webマーケコンサル,,,,,,,,,,,,,,,,,,,
有限会社リビッグ,https://ribig.co.jp,森川薫,神奈川県,横浜市港南区,1,300,2003,5,未上場,BtoB,IT,システム開発,eコマース,eコマース,,,,,,,,,,,,,,,,,,
有限会社マキ寝具店,http://www.craftmaki.com,木村嘉宏,神奈川県,厚木市,1,-,1950,10,未上場,BtoC,IT,家具製造,総合系eコマース,,,,,,,,,,,,,,,,,,,
株式会社エンジニア・ネットワーク・システム,http://www.ens-jp.com,梅澤正盛,神奈川県,川崎市幸区,1,1000,2004,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アーリーブレーン,https://www.earlybrain.co.jp,石崎和宏,神奈川県,横浜市西区,1,1000,2013,5,未上場,BtoB,IT,システム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
アクアマイクロ株式会社,https://aquamicro.com,野原秀昭,神奈川県,横浜市港北区,1,5700,2001,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社コモン・フューチャー,http://comft.co.jp,傅暁強,神奈川県,横浜市西区,1,-,2007,4,未上場,"BtoC,BtoB",IT,販促コンサル,お土産・ギフト,お土産・ギフト,,,,,,,,,,,,,,,,,,
株式会社アクロセック,https://www.acrosec.jp,ディパオロ・ロベルト,神奈川県,横浜市港北区,1,2000,2015,5,未上場,BtoB,IT,情報セキュリティ,システム開発,,,,,,,,,,,,,,,,,,,
株式会社ユーシーアイ,http://www.ucinet.co.jp,蔡毅,神奈川県,川崎市中原区,1,3000,2004,10,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
リアルハウス株式会社,http://realhouse.co.jp,横山雅昭,神奈川県,横浜市神奈川区,1,800,,,未上場,BtoC,IT,戸建売買,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社スターソリューションズ,http://www.starsol.co.jp,持田剛,神奈川県,横浜市南区,1,1000,2000,4,未上場,BtoB,IT,CM制作・映像制作,Web制作,,,,,,,,,,,,,,,,,,,
株式会社Crestra,http://www.crestra.net,富岡洋,神奈川県,横浜市金沢区,1,100,2009,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ミソド,http://misodo.co.jp,藤本智子,神奈川県,横浜市西区,1,-,2016,11,未上場,"BtoB,BtoC",IT,イベント,Webアプリ・サービス運営,書籍出版,,,,,,,,,,,,,,,,,,
株式会社PDシステム,http://www.pd-sys.jp,田中伸一,神奈川県,横浜市鶴見区,1,100,,,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社インフォマニア,http://www.infomania.co.jp,大西恒樹,神奈川県,横浜市都筑区,1,2000,1996,5,未上場,"BtoC,BtoB",IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
株式会社データムアイランド,http://www.diltd.net,島隆紀,神奈川県,横浜市西区,1,1000,1996,2,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ぴかいち,http://www.pica1.net,浅野力,神奈川県,川崎市宮前区,1,-,,,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社アットウェル・システムズ,http://www.atwell.co.jp,上野鈴江,神奈川県,横浜市泉区,1,1000,1999,8,未上場,BtoB,IT,Web制作,,,,,,,,,,,,,,,,,,,,
有限会社システムパーク,https://sites.google.com,小澤博,神奈川県,川崎市多摩区,1,300,1989,11,未上場,BtoB,IT,試験機,産業用ロボット,,,,,,,,,,,,,,,,,,,
株式会社エムリンク,http://www.net-mlink.jp,小田浩二,神奈川県,二宮町,1,-,2013,1,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社尾雲,http://www.ogumo.co.jp,石川嘉一,神奈川県,相模原市緑区,1,-,,,未上場,"BtoC,BtoB",IT,システム開発,,,,,,,,,,,,,,,,,,,,
