会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
コガワプラ株式会社,http://www.kogawa-pla.co.jp,古川公泰,東京都,板橋区,6,1000,1996,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社矢田部レジン工業,http://www43.tok2.com,-,東京都,足立区,6,300,1968,1,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
株式会社アイエム,http://aiem-tec.co.jp,角田幸一,東京都,板橋区,6,1000,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社プラネットカンパニー,http://www.planet-company.co.jp,徳井文一,東京都,足立区,6,1000,2002,7,未上場,"BtoC,BtoB",化学,化学品製造,,,,,,,,,,,,,,,,,,,,
甲陽産業株式会社,http://www.koyo-web.co.jp,大波由美子,東京都,中野区,6,3600,1974,12,未上場,BtoB,化学,金属製品製造,樹脂製品製造,看板,,,,,,,,,,,,,,,,,,
株式会社化成品設計,http://www.kaseihin-eng.co.jp,牧田輝夫,東京都,中野区,6,1300,1980,8,未上場,BtoB,化学,金属製品製造,,,,,,,,,,,,,,,,,,,,
ミツワ株式会社,http://www.mitsuwa.net,羅山能弘,東京都,足立区,6,1500,1969,4,未上場,"BtoC,BtoB",化学,美容グッズ販売,,,,,,,,,,,,,,,,,,,,
有限会社丸冨士工業所,http://www.marufuji-k.com,青柳文雄,東京都,荒川区,6,1000,1958,4,未上場,BtoB,化学,金型製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
有限会社樋口加工,http://www.wakaba-p.co.jp,-,東京都,足立区,6,-,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社クリエイティブライフ,http://www.sgcoat.jp,大森正巳,東京都,北区,6,1000,1997,2,未上場,"BtoB,BtoC",化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社協和興材,http://www.kyowakozai.com,細矢和義,東京都,練馬区,6,1000,1991,3,未上場,"BtoC,BtoB",化学,化学品製造,酒類,,,,,,,,,,,,,,,,,,,
エコパラダイス株式会社,http://www.ecoparadise.com,海野貴史,東京都,杉並区,5,2000,2007,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
大和インキ工業株式会社,http://www.daiwaink.co.jp,賀川正義,東京都,荒川区,5,1000,1951,8,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
アイワ産業株式会社,http://www.aiwa-industry.jp,岩本隆,東京都,板橋区,5,1000,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
サンコート化学株式会社,http://www.suncoat.jp,赤塚圭三,東京都,豊島区,5,1000,1983,8,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
尾竹橋工業株式会社,http://otakebashi.co.jp,荒川安司,東京都,荒川区,5,1000,1960,1,未上場,BtoB,化学,金属加工請負,金属部品製造,,,,,,,,,,,,,,,,,,,
株式会社秋葉商店,http://akiba-s.com,秋葉浩之,東京都,足立区,5,1000,,,未上場,"BtoB,BtoC",化学,塗料製造,,,,,,,,,,,,,,,,,,,,
有限会社ティーアンドケー,http://tandk-works.co.jp,小島聖子,東京都,荒川区,5,-,2003,7,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
有限会社ヒグチファーム,http://www.higuchifarm.com,樋口哲史,東京都,豊島区,5,300,1996,4,未上場,"BtoB,BtoC",化学,肥料・農薬製造,CM制作・映像制作,,,,,,,,,,,,,,,,,,,
雄心化成株式会社,http://www.yushin-kasei.com,上野勝,東京都,北区,5,2050,1975,7,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社総和樹脂,http://www.souwajushi.co.jp,小寺孝雄,東京都,練馬区,5,1000,1986,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
日本工業備品株式会社,http://www.nkb-j.jp,大晶二郎,東京都,杉並区,5,1000,1966,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
山興工業株式会社,https://sites.google.com,石田忠雄,東京都,練馬区,5,1000,1981,3,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社東昇,http://tosho-ltd.com,河野かおり,東京都,杉並区,5,-,1969,8,未上場,BtoB,化学,工業用機械商社,,,,,,,,,,,,,,,,,,,,
株式会社フジック,http://www.fujick.co.jp,伊藤田鶴子,東京都,板橋区,5,-,,,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
豊栄産業株式会社,http://houei-sangyo.com,進藤剛,東京都,北区,5,2800,1976,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社エーエスグリーン,http://asgreen.jp,清水敦,東京都,足立区,4,1000,1994,12,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
有限会社富永製作所,http://www.tominaga-s.com,富永政志,東京都,北区,5,500,1962,5,未上場,BtoB,化学,金属部品製造,樹脂製品製造,電子部品,,,,,,,,,,,,,,,,,,
株式会社前野精工,https://maeno-ueda.wixsite.com,-,東京都,板橋区,4,1000,1956,1,未上場,BtoB,化学,自動車部品製造,樹脂製品製造,金属部品製造,,,,,,,,,,,,,,,,,,
株式会社キュアリス,http://www.curelys.jp,佐藤直人,東京都,荒川区,3,1000,2010,10,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社テーケー,http://tkv.co.jp,川村浩高,東京都,豊島区,4,1080,1961,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社シィーアールディー,http://www.crd-online.biz,金子敬,東京都,杉並区,4,1000,1998,9,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社温品,http://www.nukushina.co.jp,温品覚造,東京都,板橋区,4,1000,1959,5,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
平成造園株式会社,http://heiseizoen.web.fc2.com,若杉治子,東京都,世田谷区,4,1000,1988,12,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社アライ,http://www.refine-arai.com,秋田善久,東京都,足立区,4,4000,1979,4,未上場,BtoB,化学,化学品製造,リサイクルショップ,,,,,,,,,,,,,,,,,,,
株式会社ワイム,http://www.waimu.jp,木内康雄,東京都,板橋区,4,1000,1992,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社エムエムティー,https://m-m-t.net,宮嵜省一,東京都,板橋区,4,1000,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
ナノダックス株式会社,http://www.nanodax.jp,藤田鉦則,東京都,荒川区,4,-,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
東林マテリアル株式会社,https://www.torinm.com,勝欣一,東京都,足立区,4,300,2003,2,未上場,BtoB,化学,ガス・燃料製品・採掘,,,,,,,,,,,,,,,,,,,,
有限会社アマノ建装,https://www.amano-k.jp,天野一也,東京都,練馬区,4,-,1997,7,未上場,BtoC,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
明治ナイロンホース株式会社,http://www.meiji-nylon.co.jp,宮浦正和,東京都,荒川区,4,1000,1967,8,未上場,BtoB,化学,パイプ製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社共栄,https://www.restone.jp,坂田光彦,東京都,板橋区,4,1000,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
トーヨーテクノ株式会社,http://toyo-techno.co.jp,高嶋正幸,東京都,杉並区,4,1000,1995,9,未上場,0,化学,金属部品製造,樹脂製品製造,タイヤ製造・ゴム製品製造,,,,,,,,,,,,,,,,,,
株式会社ゼロワンデザイン,http://www.01-design.co.jp,田中信吉,東京都,世田谷区,4,-,,,未上場,BtoB,化学,機械設計,デザイン,,,,,,,,,,,,,,,,,,,
株式会社インタープラン,http://jglobal.jst.go.jp,-,東京都,練馬区,3,-,,,未上場,BtoB,化学,工業用機械商社,化学品製造,産業用ロボット,,,,,,,,,,,,,,,,,,
千代田ゴム工業株式会社,http://chiyodagomu.co.jp,田中曻次,東京都,豊島区,3,1000,1954,1,未上場,BtoB,化学,タイヤ製造・ゴム製品製造,金属加工請負,金属製品製造,,,,,,,,,,,,,,,,,,
株式会社ファイン・ツー,http://www.fine2.co.jp,谷角大悟,東京都,渋谷区,3,1000,1981,2,未上場,BtoC,化学,化学品製造,動物・ペット,動物・ペット,,,,,,,,,,,,,,,,,,
株式会社三進小銃器製作所,https://www.facebook.com,猪狩賽,東京都,荒川区,3,1000,1954,1,未上場,BtoC,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社光精機工業,http://www.geocities.jp,酒井光雄,東京都,荒川区,3,-,1970,12,未上場,BtoB,化学,金属加工請負,樹脂製品製造,,,,,,,,,,,,,,,,,,,
加賀樹脂加工株式会社,https://itp.ne.jp,-,東京都,足立区,3,-,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社soware,http://www.ko-en.co.jp,松野幹彦,東京都,世田谷区,3,-,1980,6,未上場,BtoC,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社快適環境,http://www.kaiteki-k.co.jp,後藤栄哲,東京都,板橋区,3,1000,2001,11,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
インターテック株式会社,http://www.intertech.co.jp,下山田恭男,東京都,足立区,3,1000,1985,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
日本プラスチツクス工業株式会社,http://www.nippla-web.co.jp,淺見好邦,東京都,荒川区,3,1000,1954,7,未上場,BtoB,化学,樹脂製品製造,接着剤製造,金型製造,,,,,,,,,,,,,,,,,,
有限会社ケイアート彫刻,http://www.k-art-eng.com,川上豊人,東京都,板橋区,3,-,,,未上場,BtoB,化学,金属加工請負,看板,看板,,,,,,,,,,,,,,,,,,
株式会社トリガ,http://www.toriga.net,篠田和正,東京都,荒川区,3,1000,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社カトウノ製作所,http://katouno.co.jp,カトウノヨシマサ,東京都,足立区,3,800,1972,9,未上場,BtoB,化学,タイヤ製造・ゴム製品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
有限会社坂本製作所,https://itp.ne.jp,坂本浩成,東京都,足立区,3,-,,,未上場,BtoB,化学,金属部品製造,樹脂製品製造,金属加工請負,,,,,,,,,,,,,,,,,,
株式会社タックアンドカンパニー,https://www.stonemaster.net,新井田康介,東京都,練馬区,3,1000,,,未上場,"BtoB,BtoC",化学,,,,,,,,,,,,,,,,,,,,,
理研プラスチック株式会社,http://hm-riken.d.dooo.jp,平口満,東京都,荒川区,3,1000,1973,5,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社プロップジーン,http://www.pgi.jp,川口竜二,東京都,杉並区,3,8949,2004,1,未上場,BtoB,化学,化学品製造,医療コンサル,医療機器,,,,,,,,,,,,,,,,,,
株式会社産興製作所,https://www.sanko-seisaku.jp,長澤毅,東京都,練馬区,3,1000,1962,5,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
有限会社アメニックス,http://www.amenixjpn.com,森本充彦,東京都,豊島区,3,300,1995,9,未上場,BtoB,化学,化学品製造,空調設備工事,,,,,,,,,,,,,,,,,,,
エラストマーテクノロジー有限会社,http://elastec.jp,岩本穣,東京都,足立区,3,500,1995,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
タイセイ化工株式会社,http://taisei.arrow.jp,-,東京都,足立区,3,-,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
城北化学トレーディング株式会社,http://shoeishokai.com,大田友昭,東京都,渋谷区,3,2000,1958,9,未上場,BtoB,化学,化学品製造,樹脂系建材製造,プラスチック包装製造,,,,,,,,,,,,,,,,,,
日液化学株式会社,http://www.ekihi.co.jp,-,東京都,板橋区,3,-,,,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
有限会社相川合成樹脂工業所,http://www.aikawa-p.co.jp,相川善明,東京都,世田谷区,2,-,1961,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社櫻組,http://www.sakura-gumi-co.jp,櫻間大和,東京都,世田谷区,3,-,2007,1,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社石倉塗料店,http://ishikuras.co.jp,-,東京都,世田谷区,3,-,1950,6,未上場,"BtoC,BtoB",化学,塗料製造,,,,,,,,,,,,,,,,,,,,
フィルプラス株式会社,https://fillplus.co.jp,縫谷茂,東京都,板橋区,2,-,2009,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
三條紙器工房株式会社,https://www.sanjyo.co.jp,金子大介,東京都,杉並区,2,-,1978,2,未上場,BtoB,化学,オフィス用品,eコマース,eコマース,,,,,,,,,,,,,,,,,,
株式会社アイプラ,http://www.ipla.co.jp,-,東京都,渋谷区,2,1000,1987,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社朝日製作所,http://www.nerima.ne.jp,本橋渉,東京都,練馬区,2,300,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社友成工芸,http://www.tomonari.co.jp,友成哲郎,東京都,世田谷区,2,1000,1998,1,未上場,"BtoC,BtoB",化学,eコマース,eコマース,,,,,,,,,,,,,,,,,,,
有限会社パシフィック化学,http://www.pacific-chemical.com,山口靖雄,東京都,豊島区,2,800,1974,4,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
グラフトン株式会社,http://www.grafton-gr.com,進藤泰介,東京都,世田谷区,2,7000,2002,5,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社Wake,http://www.salovers.com,多田覚,東京都,豊島区,2,500,2013,2,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社シールドラボ,http://www.shield-lab.co.jp,山川たまよ,東京都,豊島区,3,1000,1990,4,未上場,BtoB,化学,健康食品,化学品製造,,,,,,,,,,,,,,,,,,,
富士スポンジ工業株式会社,https://itp.ne.jp,-,東京都,板橋区,2,1000,1967,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社サンテク,https://www.1992suntec.jp,池本智仁,東京都,板橋区,2,300,1992,1,未上場,BtoB,化学,金属製品製造,接着剤製造,,,,,,,,,,,,,,,,,,,
株式会社リバコンテック,http://www.livacontec.co.jp,根本正春,東京都,世田谷区,2,2500,2008,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
和気プラスチック株式会社,http://wakipura.jp,和気勲,東京都,板橋区,2,1000,1959,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社藤田,http://www.fujitatosou.com,杉山達人,東京都,世田谷区,2,1000,1958,7,未上場,"BtoB,BtoC",化学,塗料製造,,,,,,,,,,,,,,,,,,,,
有限会社岡田加工工業所,https://www.okadakakou.jp,岡田将勝,東京都,世田谷区,2,-,1959,1,未上場,BtoB,化学,プラスチック包装製造,接着剤製造,,,,,,,,,,,,,,,,,,,
有限会社富士塩ビ加工,http://www2.gol.com,谷治政夫,東京都,練馬区,2,-,1973,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社フェムテック,http://www.femtech.co.jp,坂井孝三,東京都,荒川区,2,1000,2002,2,未上場,BtoB,化学,工作機器,化学品製造,業務請負,,,,,,,,,,,,,,,,,,
株式会社丸三,http://kk-marusan.net,長岡孝,東京都,荒川区,2,1000,1972,9,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社ラーク,http://www.lark-film.jp,前田賢一,東京都,板橋区,2,300,1994,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
若松化成株式会社,http://www.wakamat.co.jp,若松孝,東京都,杉並区,2,1000,1965,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社ライテックス,http://lightexhard.main.jp,真田政明,東京都,渋谷区,1,1000,2001,9,未上場,"BtoB,BtoC",化学,塗料製造,デザイン,,,,,,,,,,,,,,,,,,,
株式会社サントレーディング,http://www.sun-trading.jp,孫磊,東京都,渋谷区,1,650,2004,5,未上場,BtoC,化学,リサイクルショップ,樹脂製品製造,,,,,,,,,,,,,,,,,,,
有限会社エアレックス,http://air-lex.com,-,東京都,杉並区,1,710,2003,6,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社トリプルエージャパン,http://aaa-oil.net,山田一成,東京都,豊島区,1,200,2010,3,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ベストウェイ,http://www.zagloss.com,呑川鋼,東京都,渋谷区,1,-,2016,4,未上場,BtoB,化学,自動車部品製造,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社ザック,http://www.zach.jp,野地欣久,東京都,世田谷区,1,-,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社マツモト製作所,http://www.matsumoto-ss.jp,-,東京都,足立区,1,-,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社アスクリン,http://www.asucurin.co.jp,大城泰彦,東京都,板橋区,1,1000,1996,6,未上場,"BtoB,BtoC",化学,,,,,,,,,,,,,,,,,,,,,
ピーライフ・ジャパン・インク株式会社,http://www.p-lifeasia.com,冨山績,東京都,世田谷区,1,-,2008,1,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社三協製作所,http://www.sankyo-rika.jp,齋藤和恵,東京都,北区,1,-,1961,10,未上場,BtoB,化学,教材,化学品製造,化学機器,,,,,,,,,,,,,,,,,,
グローバル・エコロジー株式会社,http://www.global-g.co.jp,松本浩,東京都,中野区,1,2000,2010,5,未上場,"BtoB,BtoC",化学,化学品製造,総合系eコマース,,,,,,,,,,,,,,,,,,,
サスティナブル・テクノロジー株式会社,http://sti-jp.com,緒方四郎,東京都,渋谷区,1,7621,2000,9,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社カオリメゾン,http://caorimaison.com,西久保大輔,東京都,渋谷区,1,-,2009,2,未上場,"BtoC,BtoB",化学,,,,,,,,,,,,,,,,,,,,,
橋本理研工業株式会社,http://h-riken.co.jp,橋本和也,東京都,足立区,1,1000,1977,4,未上場,BtoB,化学,金属加工請負,樹脂製品製造,工作機器,,,,,,,,,,,,,,,,,,
株式会社テイト微研,http://www.teito.org,首藤隆利,東京都,北区,1,3000,2009,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
沖本ゴム工業株式会社,http://ww2.et.tiki.ne.jp,沖本勝明,東京都,荒川区,1,1000,1948,9,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社河原製作所,http://www.maroon.dti.ne.jp,河原朗,東京都,北区,1,1000,1987,7,未上場,BtoB,化学,金属部品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
インターケミカル株式会社,https://int-chemical.jimdo.com,相馬達,東京都,北区,1,1550,2013,2,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
アルゴット株式会社,http://www.r-got.com,三共明康,東京都,渋谷区,1,1000,1983,6,未上場,BtoB,化学,金属加工請負,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社日本ガーデンセンター共同機構,http://www.japan-g-unit.co.jp,徳本修一,東京都,渋谷区,1,-,2000,7,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
有限会社東京総合化成品,http://www.tsk-ltd.com,庭野高司,東京都,世田谷区,1,300,2002,10,未上場,BtoB,化学,タイヤ製造・ゴム製品製造,,,,,,,,,,,,,,,,,,,,
sid株式会社,http://sid-sid.com,-,東京都,北区,0,-,,,未上場,BtoB,化学,プラスチック成形機器,樹脂製品製造,,,,,,,,,,,,,,,,,,,
佐々木合成株式会社,http://www.sasakigosei.co.jp,佐々木清彦,東京都,世田谷区,0,1425,1942,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
富士アミドケミカル株式会社,http://www.fujiamide-chem.com,根来雅昭,東京都,北区,0,3000,1972,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社都市と生活社,http://www.koukin-p.com,浦田千晶,東京都,北区,0,5000,1979,3,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
ニッケン・テクノコート株式会社,http://www.ntcoat.co.jp,砂田温子,東京都,荒川区,0,1000,1966,7,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社平山樹脂工業,http://www.hirayama-jushi.co.jp,平山清,東京都,足立区,0,1000,1992,6,未上場,BtoB,化学,リサイクル,化学品・医療品商社,,,,,,,,,,,,,,,,,,,
有限会社プラマック,http://www.arakawajushi.co.jp,-,東京都,荒川区,0,-,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
宮脇化成工業株式会社,http://www.miyawakikasei.co.jp,宮脇治,東京都,練馬区,4,1000,1979,4,未上場,BtoB,化学,看板,看板,,,,,,,,,,,,,,,,,,,
株式会社TOSHO,http://coschem.jp,河野かおり,東京都,杉並区,0,1000,2006,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
ケミックス株式会社,http://www.chemix-group.co.jp,三枝康朗,東京都,豊島区,0,2000,1976,10,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
ユー・アイ化成株式会社,http://www.uikasei.co.jp,中神晧雄,東京都,足立区,0,1000,1981,8,未上場,BtoB,化学,化学品製造,接着剤製造,,,,,,,,,,,,,,,,,,,
株式会社ブレインメイト,http://brain-mate.com,平塚雅之,東京都,渋谷区,0,850,2010,10,未上場,BtoB,化学,システム開発,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社巧試社,http://www.ccnet21.ne.jp,山盛巧,東京都,世田谷区,-,1000,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
リンクアース株式会社,http://link-earth.jp,岩本章裕,東京都,渋谷区,-,20000,2002,9,未上場,BtoB,化学,自動車部品製造,スキンケア製品,,,,,,,,,,,,,,,,,,,
株式会社CSE,https://www.cse-web.co.jp,土屋洋一郎,東京都,渋谷区,-,-,2015,6,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社アイム,http://www.sa.il24.net,古川毅,東京都,足立区,-,-,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社佐野商店,http://www.geocities.jp,-,東京都,杉並区,-,-,,,未上場,BtoC,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
アラジン株式会社,http://www.arajin.ne.jp,塩見重子,東京都,豊島区,-,900,2010,1,未上場,BtoB,化学,樹脂系建材製造,塗料製造,,,,,,,,,,,,,,,,,,,
株式会社プラばね,http://plabane.co.jp,判治文雄,東京都,世田谷区,-,1000,2005,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ミネラルジャパン,http://mineraljapan.valuesv.jp,海老原勝,東京都,足立区,-,1000,1987,8,未上場,BtoC,化学,化学品製造,飲料品製造,,,,,,,,,,,,,,,,,,,
株式会社Avance,https://k-avance.co.jp,増田徹,東京都,足立区,-,500,2017,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
ミヨシ油脂株式会社,http://www.miyoshi-yushi.co.jp,三木逸郎,東京都,葛飾区,653,901500,1937,2,スタンダード（内国株式）,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
奥多摩工業株式会社,https://www.okutama.co.jp,松川昌則,東京都,立川市,236,100000,1937,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社ヤマデン,http://yamaden.net,山口臣賢,東京都,昭島市,186,4000,1967,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ニチベイパーツ,https://www.nichibei.co.jp,杉永誠一,東京都,江戸川区,145,8000,1956,7,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社三和製作所,https://www.sanwa303.co.jp,小林広樹,東京都,江戸川区,115,4800,1978,2,未上場,BtoB,化学,医療機器商社,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
共栄産業株式会社,https://www.kyoeisangyo.jp,-,東京都,葛飾区,98,1500,1965,7,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社クイック・ガーデニング,https://www.919g.co.jp,渡辺則夫,東京都,府中市,91,4600,2003,2,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社積水化成品ヤマキュウ,http://www.yamakyu.jp,占部悦朗,東京都,立川市,75,5500,2005,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
東日本塗料株式会社,https://www.hnt-net.co.jp,尾張実,東京都,葛飾区,76,6000,1944,9,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社菅原工芸,https://www.hazaiya.co.jp,菅原春男,東京都,葛飾区,79,1000,1990,10,未上場,"BtoB,BtoC",化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ユニアス,http://www.unius.co.jp,枝松研二,東京都,八王子市,71,300,2011,10,未上場,BtoB,化学,金属部品製造,樹脂製品製造,金属加工請負,,,,,,,,,,,,,,,,,,
株式会社昭立造園,https://www.shouritu.com,阿部晋也,東京都,昭島市,64,4500,1974,3,未上場,"BtoC,BtoB",化学,造園工事,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
エバタ株式会社,https://www.ebata.co.jp,来栖雅宏,東京都,葛飾区,70,40000,1967,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
エンゼル産業株式会社,http://www.angel-inc.co.jp,野邊弘一郎,東京都,江戸川区,54,5000,1955,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
仁礼工業株式会社,https://www.nirei.co.jp,仁礼洋介,東京都,立川市,54,9215,1961,11,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社白辰化学研究所,http://www.hakushin-chemical.co.jp,-,東京都,八王子市,33,-,1956,5,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
太平化成株式会社,http://www.taiheikasei-cdr.co.jp,百目鬼健,東京都,葛飾区,46,2000,1939,9,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社ムトウ,https://www.muto-mold.com,武藤嘉行,東京都,江戸川区,37,3000,1961,4,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
カインズ株式会社,https://www.kinds.co.jp,金子高一郎,東京都,葛飾区,37,4500,1971,10,未上場,BtoB,化学,産業用ロボット,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社山弘,http://www.yamako-net.com,山岸駿,東京都,江戸川区,33,3000,1978,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
