会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
JFC株式会社,http://www.jfc-inc.jp,細野能男,大阪府,大阪市淀川区,3,2000,2003,3,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ファインテック,http://fine-tec.jp,林正弘,大阪府,大阪市北区,3,-,2005,9,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社光伸コーポレーション,http://www.koushin-corp.jp,辻貴庸,大阪府,泉大津市,3,1000,1957,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社マサル商会,https://www.masaru-s.co.jp,生悦住良衛,大阪府,大阪市都島区,3,1000,1986,1,未上場,BtoB,化学,樹脂製品製造,金属部品製造,,,,,,,,,,,,,,,,,,,
株式会社レイ・ハウス,http://layhouse.co.jp,上野和治,大阪府,堺市中区,3,3000,1984,2,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
明進オートパツク株式会社,https://www.meishinautopack.co.jp,田中進,大阪府,東大阪市,3,1000,1976,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
ミノル化学工業株式会社,http://www.minoru-net.com,押川新一,大阪府,東大阪市,3,1000,1964,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
明徳産業株式会社,http://www.e-meitoku.co.jp,石井康雄,大阪府,千早赤阪村,3,1000,1981,4,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
エムアイフレックス株式会社,http://miflex.jp,-,大阪府,摂津市,3,-,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社オーエスユー,http://www.osu-japan.net,山田修,大阪府,高槻市,3,2500,2000,12,未上場,BtoB,化学,化学品製造,研究・調査・リサーチ,,,,,,,,,,,,,,,,,,,
金本セロファン株式会社,http://www.cellophane.co.jp,金本國洪,大阪府,高槻市,3,2000,1996,6,未上場,BtoB,化学,プラスチック包装製造,接着剤製造,紙類包装製造,,,,,,,,,,,,,,,,,,
株式会社ノマック,http://www.nomac-inc.com,薮淳二,大阪府,大阪市淀川区,3,1000,1991,12,未上場,BtoB,化学,金属加工請負,樹脂製品製造,,,,,,,,,,,,,,,,,,,
タカダ化学品製造株式会社,http://www.takadar.co.jp,高田芳康,大阪府,大阪市福島区,3,1000,1957,9,未上場,BtoB,化学,化学品製造,日用品製造,,,,,,,,,,,,,,,,,,,
株式会社ツルタ電機,https://tsurutasolution.com,鶴田賢一郎,大阪府,大東市,3,1000,1989,7,未上場,BtoB,化学,研究・調査・リサーチ,化学品製造,健康食品,,,,,,,,,,,,,,,,,,
株式会社マルシン彫刻,http://www.kk-marushin.jp,新村勝久,大阪府,大阪市西区,3,2800,1961,5,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ハイドロエッジ,http://www.iwatani.co.jp,平洋二郎,大阪府,堺市西区,3,40000,2004,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社小林プラスチック工芸,http://www.koba-pla.com,小林正宏,大阪府,八尾市,3,300,2007,2,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
阪奈化学工業株式会社,http://www.hanna-kagaku.co.jp,谷所武,大阪府,東大阪市,2,1000,1976,4,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
大阪高分子化学株式会社,http://www.osaka-kobunshi.com,永田智宣,大阪府,茨木市,2,1000,1958,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社クリエイティブ・ラボ,http://www.creative-labo.jp,源野英輝,大阪府,大阪市東住吉区,2,300,1999,4,未上場,BtoC,化学,住居リフォーム,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
親和産業株式会社,http://www.shinwaskk.jp,阪上博章,大阪府,大阪市西淀川区,2,-,1963,6,未上場,BtoB,化学,ボイラー,化学品製造,再生可能エネルギー,,,,,,,,,,,,,,,,,,
コム・ラボ有限会社,http://www.com-institute.co.jp,小牧保之,大阪府,大東市,2,-,2000,6,未上場,BtoB,化学,スキンケア製品,接着剤製造,塗料製造,,,,,,,,,,,,,,,,,,
株式会社東和商会,http://www.tohwashokai.com,鑓耕平,大阪府,大阪市中央区,2,1000,1969,12,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ハリケーン,http://www.hurricane-company.com,寺澤一矢,大阪府,八尾市,2,1000,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
切山化成工業株式会社,http://www.kiriyamakasei.com,切山文夫,大阪府,大阪狭山市,2,1000,1975,12,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
オリジン化建工業株式会社,http://www.origin-jp.com,有川佳伸,大阪府,羽曳野市,2,1000,,,未上場,BtoB,化学,樹脂系建材製造,塗料製造,,,,,,,,,,,,,,,,,,,
西日本興産株式会社,http://www.n-n-k.co.jp,岩本龍範,大阪府,大阪市東成区,2,5000,1977,8,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社アミカ,http://amika-olive.co.jp,近藤崇,大阪府,堺市西区,2,500,2013,5,未上場,BtoC,化学,調剤薬局,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社トミイ製作所,http://www.tomy-mfg.jp,西任代,大阪府,堺市東区,2,1000,1984,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社野畑義商店,https://itp.ne.jp,野畑岳志,大阪府,堺市堺区,2,1000,,,未上場,BtoB,化学,タイヤ製造・ゴム製品製造,,,,,,,,,,,,,,,,,,,,
有限会社木村商店,http://kimurasyoten.co.jp,木村隆,大阪府,泉大津市,2,-,1981,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
藤田種子株式会社,https://www.fujitaseed.co.jp,藤田淳子,大阪府,大阪市西区,2,-,,,未上場,BtoC,化学,肥料・農薬製造,eコマース,eコマース,,,,,,,,,,,,,,,,,,
株式会社テクノワークス,http://technoworks1.co.jp,沼田将幸,大阪府,大阪市淀川区,2,1000,1993,8,未上場,"BtoC,BtoB",化学,eコマース,eコマース,,,,,,,,,,,,,,,,,,,
株式会社乾工業所,https://inuikogyo.com,乾義宗,大阪府,箕面市,2,1000,1972,1,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社淀川プラスチックモデル,http://www.yodopula.co.jp,伊藤則彦,大阪府,大阪市淀川区,2,300,1992,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
旭水化成品株式会社,http://www.kyokusui.com,笹部剛,大阪府,大阪市東淀川区,2,1000,1979,9,未上場,BtoB,化学,店舗家具,,,,,,,,,,,,,,,,,,,,
有限会社オールテック,http://alltech-neji.com,髙橋真司,大阪府,大阪市生野区,2,300,1993,3,未上場,BtoB,化学,樹脂製品製造,金属加工請負,,,,,,,,,,,,,,,,,,,
有限会社アート産業,http://art-sangyo.com,奥山昌子,大阪府,大阪市生野区,2,300,1986,2,未上場,"BtoC,BtoB",化学,店舗家具,,,,,,,,,,,,,,,,,,,,
株式会社小西順三商店,https://www.konishi-kansui.com,小西彰,大阪府,大阪市阿倍野区,2,-,1959,9,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社リナックオズモ,http://www.linack.jp,末廣喜彦,大阪府,大阪市北区,2,1000,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
ユーシーエス株式会社,http://ucs-osaka.com,鹿島真理子,大阪府,大阪市中央区,2,500,2016,6,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
グリンナー有限会社,http://www.greenner.co.jp,河合良隆,大阪府,堺市東区,2,-,1997,1,未上場,BtoB,化学,肥料・農薬製造,スキンケア製品,,,,,,,,,,,,,,,,,,,
有限会社テックサービス,https://tecserviceno1.jimdo.com,伊賀聖,大阪府,堺市堺区,2,-,1994,8,未上場,BtoB,化学,印刷機械,化学品製造,,,,,,,,,,,,,,,,,,,
有限会社シバタ園芸,http://shibataengei.co.jp,柴田親佳,大阪府,池田市,2,-,2006,4,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
グローバルパッキング株式会社,https://g-packing.com,平川丈博,大阪府,大阪市生野区,2,300,2016,4,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
株式会社村上化学研究所,https://murakami-kagaku.jp,村上太一,大阪府,東大阪市,2,1000,1935,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社コイアジャパン,http://coir-japan.jp,富永亨俊,大阪府,大阪市北区,2,2000,1996,9,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
コーヨウ加工株式会社,https://www.koyomfg.com,門林義幸,大阪府,和泉市,2,1000,1985,1,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
テクノ工業株式会社,http://www.techno-jabara.com,竹波泰造,大阪府,大阪市阿倍野区,2,1000,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
阪神化工株式会社,https://www.hanshinkakou.co.jp,清水茂夫,大阪府,東大阪市,2,1000,1956,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
北山産業株式会社,http://www.kitayamai.co.jp,北山隆行,大阪府,河南町,2,1000,1991,3,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社バンクール,http://www.vancool.co.jp,磯崎哲司,大阪府,大阪市都島区,2,1000,,,未上場,BtoB,化学,雑貨販売,雑貨販売,,,,,,,,,,,,,,,,,,,
大東化学工業株式会社,http://www.daito-kagaku.co.jp,安井憲一,大阪府,大阪市城東区,2,-,1987,11,未上場,BtoB,化学,化学品・医療品商社,樹脂製品製造,プラスチック包装製造,,,,,,,,,,,,,,,,,,
株式会社川端製作所,https://www.eks-kawabata.com,川端健一,大阪府,東大阪市,2,1000,1963,9,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
タナカ産業株式会社,http://www.i-tanaka.com,-,大阪府,大阪市港区,2,-,,,未上場,0,化学,水産,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
株式会社ササミック,http://www.sasamic.com,笹野太佳子,大阪府,大阪市中央区,2,2000,1950,11,未上場,BtoB,化学,塗料製造,化学品製造,事業用リフォーム,,,,,,,,,,,,,,,,,,
サンセン産業有限会社,http://www.sansen.co,西尾誠司,大阪府,大阪市北区,2,1000,1977,3,未上場,"BtoC,BtoB",化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ノード製作所,http://www.nodo-ss.co.jp,納土賢悟,大阪府,大阪市旭区,2,1000,1955,12,未上場,BtoB,化学,樹脂製品製造,化学品・医療品商社,,,,,,,,,,,,,,,,,,,
株式会社近畿ナルサ,http://www.kinki-narusa.co.jp,福田吉宏,大阪府,大阪市天王寺区,2,1000,1995,4,未上場,BtoB,化学,化学品製造,健康食品,,,,,,,,,,,,,,,,,,,
大光電気産業株式会社,http://www.daiko-ele.co.jp,池田大造,大阪府,吹田市,2,1000,1968,8,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社キドワキ容器商店,https://www.kidowaki.com,木戸脇孝男,大阪府,大阪市鶴見区,2,1000,1971,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社バルク・ケミカルズ・ジャパン,http://www.bulkchemicals.co.jp,手嶋律夫,大阪府,八尾市,2,1000,1999,8,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ビオスタ,http://www.biostir.com,髙橋尚士,大阪府,大阪市淀川区,2,-,2007,4,未上場,"BtoC,BtoB",化学,化学品製造,日用品・化粧品商社,研究・調査・リサーチ,,,,,,,,,,,,,,,,,,
株式会社ベステック,http://bestec-jp.net,細田直己,大阪府,寝屋川市,2,100,2011,10,未上場,BtoB,化学,総合系eコマース,,,,,,,,,,,,,,,,,,,,
株式会社オーパス・クリエーション,http://www.opus-ci.com,永井純二,大阪府,大阪市西区,2,-,1998,10,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社トーア・ギギエンタープライズ,https://toa-gigi.com,中山宜樹,大阪府,大阪市平野区,2,-,1993,10,未上場,"BtoC,BtoB",化学,化学品製造,eコマース,eコマース,,,,,,,,,,,,,,,,,,
ナニワ研磨商事株式会社,http://naniwa-abrasive.co.jp,定金康夫,大阪府,大阪市北区,2,1000,2016,2,未上場,BtoB,化学,化学品・医療品商社,化学品製造,,,,,,,,,,,,,,,,,,,
大駒化成工業株式会社,http://www2.osk.3web.ne.jp,飼鳥建次,大阪府,八尾市,2,1000,1970,6,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社科研,http://k-kaken.com,伊藤兄,大阪府,東大阪市,2,1000,1974,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
ライト化成工業株式会社,http://www.light-kasei.co.jp,八木章,大阪府,大阪市北区,2,1000,1966,10,未上場,"BtoC,BtoB",化学,自動車部品製造,,,,,,,,,,,,,,,,,,,,
株式会社ロック八尾調色センター,http://choushokucenter.com,永田正樹,大阪府,八尾市,2,1000,1979,1,未上場,BtoB,化学,塗料製造,化学品・医療品商社,,,,,,,,,,,,,,,,,,,
株式会社和晃,http://www.wk-co.com,栁瀬和昭,大阪府,堺市中区,2,1000,2014,7,未上場,BtoB,化学,水処理機械,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社メイシン,http://meishin.osaka.jp,-,大阪府,豊中市,1,-,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社吉川化学工業所,http://www.yoshikawa-shoji.co.jp,吉川滉一,大阪府,大阪市中央区,1,1080,1942,1,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社旭商会,http://www1.odn.ne.jp,井上達夫,大阪府,茨木市,1,-,1955,4,未上場,"BtoB,BtoC",化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
橘香料株式会社,https://tachiba01.wixsite.com,-,大阪府,大阪市北区,1,-,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社シートデバイス開発,http://sdd-ag.co.jp,嶺川敦彦,大阪府,守口市,1,600,2010,6,未上場,BtoB,化学,化学品・医療品商社,樹脂製品製造,研究・調査・リサーチ,,,,,,,,,,,,,,,,,,
有限会社コイケ,https://petankonet.jimdo.com,小池正記,大阪府,大阪市城東区,1,-,,,未上場,"BtoC,BtoB",化学,革製造,,,,,,,,,,,,,,,,,,,,
株式会社マリネックス,http://www.marinex.co.jp,金岡信康,大阪府,堺市北区,1,-,,,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社マツダ化成工業,http://matsudakasei.co.jp,松田麻紀子,大阪府,豊中市,1,1000,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社ジョーテクノス,http://www.joe-tec.co.jp,下条不二雄,大阪府,堺市堺区,1,1000,1959,1,未上場,BtoB,化学,印刷機械,塗料製造,,,,,,,,,,,,,,,,,,,
SUNRISE株式会社,http://www.sunrise-rubber.com,北村芳治,大阪府,大阪市東住吉区,1,1000,1990,2,未上場,BtoB,化学,タイヤ製造・ゴム製品製造,,,,,,,,,,,,,,,,,,,,
株式会社環健,http://kanken-gp.com,奥田秀一,大阪府,大阪市城東区,1,-,2015,10,未上場,BtoC,化学,肥料・農薬製造,総合系eコマース,,,,,,,,,,,,,,,,,,,
大阪浪花園芸株式会社,http://www.oosakananiwaengei.com,吉川玲,大阪府,大阪市東成区,1,1000,1975,11,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
日本ヘルス株式会社,http://www.kusuriten.com,川上大輔,大阪府,河内長野市,1,3000,1979,9,未上場,BtoB,化学,製薬,化学品製造,健康食品,,,,,,,,,,,,,,,,,,
株式会社N.T.I,http://nt-i.co.jp,生田勝正,大阪府,門真市,1,-,2012,5,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
三祥株式会社,http://sansyo-co.jp,-,大阪府,大阪市北区,1,1000,1972,5,未上場,"BtoC,BtoB",化学,防犯機器,,,,,,,,,,,,,,,,,,,,
有限会社兆司,http://www.sol.dti.ne.jp,-,大阪府,箕面市,1,320,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社トウモト,https://itp.ne.jp,東本祐典,大阪府,大阪市生野区,1,300,1945,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ケムコ,http://www.chemco.jp,谷川哲也,大阪府,高槻市,1,2000,1975,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社ミタカ,http://www.mitaka.ecnet.jp,-,大阪府,東大阪市,1,-,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
フジコウヨウ株式会社,http://www.fujikoyo.jp,芳谷輝一,大阪府,堺市西区,1,2000,1987,6,未上場,BtoB,化学,化学品製造,照明器具,廃棄物処分,,,,,,,,,,,,,,,,,,
日本建機株式会社,http://nkenki.server-shared.com,-,大阪府,大阪市浪速区,1,-,1967,5,未上場,BtoB,化学,工具製造,,,,,,,,,,,,,,,,,,,,
斎藤株式会社,http://www.run-polycite.jp,斎藤則子,大阪府,大阪市城東区,1,9200,,,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
日昌株式会社,http://kukkani.jp,加藤昌三,大阪府,大阪市阿倍野区,1,-,1969,5,未上場,"BtoC,BtoB",化学,化学品製造,,,,,,,,,,,,,,,,,,,,
サントー試作モデル株式会社,http://www.santo-shisaku.jp,山東重一,大阪府,東大阪市,1,1000,1990,3,未上場,BtoB,化学,金属加工請負,業務請負,,,,,,,,,,,,,,,,,,,
株式会社TPA,http://www.tpa.jp.net,亀川美浩,大阪府,大阪市平野区,1,-,2012,9,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社コア・ビジネス,http://core-business.biz,川越健至,大阪府,大阪市中央区,1,-,,,未上場,"BtoC,BtoB",化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社三宝商会,http://www.sanpo-s.com,-,大阪府,大阪市天王寺区,1,300,,,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社こじま,http://www.kojimatoryo.co.jp,-,大阪府,東大阪市,1,-,1997,4,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社エイム,http://www.aim1.co.jp,和田孝義,大阪府,大阪市東住吉区,1,1000,1989,8,未上場,"BtoB,BtoC",化学,日用品製造,化学品製造,eコマース,,,,,,,,,,,,,,,,,,
株式会社トレードサービス,https://www.ts-corp.biz,岸本克巳,大阪府,大阪市淀川区,1,1000,1987,2,未上場,"BtoB,BtoC",化学,化学品製造,,,,,,,,,,,,,,,,,,,,
ダンコート株式会社,https://www.ohashi-chem.com,大橋一元,大阪府,摂津市,1,1000,1982,4,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
プラゲノム株式会社,http://www.plagenom.co.jp,福井眞彌,大阪府,東大阪市,1,10000,2003,4,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
開成株式会社,http://kaisei-t.co.jp,高垣昌弘,大阪府,東大阪市,1,-,1963,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
大協ビニール株式会社,https://plastic-fabrication-company-51.business.site,-,大阪府,大阪市平野区,1,-,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
セラシャイン株式会社,http://www.cerashine.co.jp,溝端偉晃,大阪府,大阪市東住吉区,1,1000,2002,5,未上場,"BtoC,BtoB",化学,塗料製造,自動車整備,,,,,,,,,,,,,,,,,,,
株式会社JPコーポレーション,http://jp-corpo.net,野島浩正,大阪府,大阪市西区,1,300,2010,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社ティー・エークリエイション,http://e-shisaku.co.jp,國武伸也,大阪府,寝屋川市,1,300,1997,7,未上場,BtoB,化学,樹脂製品製造,金型製造,金属加工請負,,,,,,,,,,,,,,,,,,
株式会社小池工業,http://www.koikekogyo.co.jp,中島将善,大阪府,東大阪市,1,-,,,未上場,"BtoB,BtoC",化学,,,,,,,,,,,,,,,,,,,,,
コーヨー株式会社,http://koyokabushikigaisya.crayonsite.net,佐川美明,大阪府,大阪市鶴見区,1,-,1971,9,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
有限会社シーシー・プリベント,http://www.ccprevent.co.jp,後藤玉之,大阪府,大阪市平野区,1,500,,,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社ボナンザ,http://www.bonanza-co.com,-,大阪府,大阪市中央区,1,-,1983,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
山文油化株式会社,http://www.yamabun-yuka.co.jp,吉田龍藏,大阪府,吹田市,1,4500,1940,3,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ショーリン,http://sho-rin.net,伊藤康弘,大阪府,大阪市天王寺区,1,-,,,未上場,"BtoB,BtoC",化学,,,,,,,,,,,,,,,,,,,,,
有限会社マルナカ,http://www.eco-marunaka.co.jp,中田　健治,大阪府,千早赤阪村,1,-,1965,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社クボタ,http://www.kubota-j.com,窪田宜明,大阪府,堺市東区,1,1000,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
シンコー化成株式会社,http://www.shinkokasei.co.jp,石田福男,大阪府,大阪市北区,1,1000,1997,10,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社フジテック,http://www.fujitec.jpn.com,藤本佳孝,大阪府,大阪市東住吉区,1,2000,1992,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社日装,http://www.nisso-frp.com,山田章博,大阪府,堺市南区,1,1200,1959,12,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社イチキコーポレーション,http://www.yuuyuusystem.com,添田美明,大阪府,枚方市,1,-,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社三豊化工,https://www.mitoyo-kakou.co.jp,垣内伸一,大阪府,大阪市西淀川区,1,300,1991,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社共栄電機,http://www.kyoei-dnk.co.jp,北内克己,大阪府,大阪市淀川区,1,-,1960,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社キム工,http://www.kimukou.co.jp,木村隆志,大阪府,摂津市,1,1000,,,未上場,"BtoC,BtoB",化学,オフィス用品,,,,,,,,,,,,,,,,,,,,
三和工業株式会社,http://www.sanwakogyo.com,矢倉和雄,大阪府,堺市堺区,1,-,,,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
有限会社丸萬化学,http://marumankagaku.com,平田真三,大阪府,寝屋川市,0,400,1963,10,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
井上ビニール工業株式会社,http://www.eonet.ne.jp,井上俊英,大阪府,大阪市天王寺区,0,1000,1957,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社小池製作所,http://www.koike-style.co.jp,小池満州男,大阪府,豊中市,0,1000,1991,4,未上場,BtoB,化学,金属加工請負,樹脂製品製造,,,,,,,,,,,,,,,,,,,
有限会社平和工業,http://www.heiwa-youki.co.jp,高木啓至,大阪府,大阪市東淀川区,0,2400,1966,10,未上場,BtoB,化学,ガラス製造,,,,,,,,,,,,,,,,,,,,
サンケイアクア株式会社,http://sankei-aqua.co.jp,大國由香,大阪府,大阪市中央区,0,2000,1997,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
EIP株式会社,http://www.eip-inc.co.jp,-,大阪府,吹田市,0,-,2008,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
JIPS合同会社,http://jips.co.jp,青海悦子,大阪府,大阪市中央区,0,-,2014,7,未上場,"BtoB,BtoC",化学,化粧品製造,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社エス・ケイ・テック,http://www.kanamorig.co.jp,金森健介,大阪府,枚方市,0,1000,1992,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ホウライ,http://www.hourai.info,宮下順和,大阪府,東大阪市,0,1000,1970,8,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
株式会社富士開発,http://www.fuji-toryo.com,福田豊,大阪府,堺市西区,0,4800,1953,1,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社ダイプラ,http://daipla-osaka.jp,浅見康一郎,大阪府,東大阪市,0,1200,1979,4,未上場,BtoB,化学,タイヤ製造・ゴム製品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社トラスト化学,http://trust-japan.jp,川上愛,大阪府,大阪市中央区,0,-,1998,3,未上場,"BtoB,BtoC",化学,化学品製造,eコマース,eコマース,,,,,,,,,,,,,,,,,,
株式会社ケイテクノ,http://www.k-techno.net,川淵清彦,大阪府,大阪市西区,0,1000,2003,9,未上場,"BtoC,BtoB",化学,溶接機械,接着剤製造,金属製品製造,,,,,,,,,,,,,,,,,,
有限会社大阪樹脂販売,http://www.osakazyushi.co.jp,大川正志,大阪府,摂津市,0,-,,,未上場,"BtoC,BtoB",化学,樹脂製品製造,eコマース,eコマース,,,,,,,,,,,,,,,,,,
株式会社サンソが一番,http://www.sanso1.com,足立満,大阪府,大阪市北区,0,-,1996,8,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社ウエハラ,https://uehara.osaka.jp,-,大阪府,豊中市,0,1000,1997,3,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
有限会社ロックオン,http://www.ccnet21.ne.jp,宮地貫介,大阪府,守口市,0,300,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社リベックス,http://www.rivex.jp,吉川智貴,大阪府,四條畷市,0,1500,1991,12,未上場,BtoB,化学,システム開発,システム開発,工作機器,,,,,,,,,,,,,,,,,,
アクティブ株式会社,http://www.ohmikako.co.jp,-,大阪府,大阪市生野区,0,5000,1989,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社トップ,http://www.cocopeat.co.jp,小川紀代,大阪府,大阪市西区,0,1000,,,未上場,BtoB,化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
プラテック株式会社,http://platec-co.com,-,大阪府,大阪市平野区,0,1000,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社リープ,http://leapweb.jp,廣瀬美智子,大阪府,大阪市鶴見区,0,100,2008,11,未上場,BtoC,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
スマイル産業株式会社,http://www.smile-sangyo.com,更家龍治,大阪府,柏原市,0,3000,1983,11,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
