会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
司堂株式会社,https://www.facebook.com,有馬誠司,京都府,大山崎町,-,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社ADVANCE,http://www.keizaitekijiyu.jp,村田幸紀,愛知県,名古屋市名東区,-,800,2006,9,未上場,BtoC,マスコミ,不動産コンサル,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社フード・イノベーション,http://www.food-inno.jp,検見崎薫,神奈川県,川崎市麻生区,-,-,2015,9,未上場,BtoB,マスコミ,書籍出版,デザイン,広告代理店,,,,,,,,,,,,,,,,,,
株式会社マーベリック,http://www.factory-style.com,松澤國男,神奈川県,鎌倉市,-,100,2014,12,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社エフエム泉大津,https://fmizumiotsu.jp,高寺壽,大阪府,泉大津市,-,-,2016,12,未上場,"BtoC,BtoB",マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
有限会社人文書館,http://www.zinbun-shokan.co.jp,道川文夫,神奈川県,川崎市麻生区,-,-,2004,9,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社ニュートラックス,http://www.newtraxx.co.jp,大瀧眞爾,神奈川県,横浜市瀬谷区,-,-,2002,8,未上場,"BtoB,BtoC",マスコミ,マルチメディア・楽器,書籍出版,イベント,,,,,,,,,,,,,,,,,,
株式会社キプリ,http://www.cypri.biz,竹田允彦,神奈川県,相模原市南区,-,1000,1994,8,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社トーカ,http://www.toukasha.com,-,神奈川県,鎌倉市,-,-,,,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社ニイミコンテンツサービス,http://www.niimi-cs.co.jp,新美博一,神奈川県,相模原市中央区,-,300,,,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社太陽書房,https://www.taiyo-g.com,佐藤拓朗,新潟県,新潟市東区,-,350,2000,1,未上場,"BtoB,BtoC",マスコミ,書籍出版,書籍出版,総合系eコマース,,,,,,,,,,,,,,,,,,
株式会社トーホー,http://tvwork1.wixsite.com,-,神奈川県,大和市,-,1000,,,未上場,BtoB,マスコミ,テレビ番組,広告代理店,ラジオ制作,,,,,,,,,,,,,,,,,,
株式会社ケアラー,http://carer.jp,福島有二,大阪府,大阪市北区,-,-,2015,4,未上場,BtoC,マスコミ,Webアプリ・サービス運営,雑誌出版,障害者福祉,,,,,,,,,,,,,,,,,,
株式会社アドブックス,http://adbooks.xsrv.jp,森田こいく,大阪府,大阪市中央区,-,-,,,未上場,BtoB,マスコミ,書籍出版,書籍出版,eコマース,,,,,,,,,,,,,,,,,,
かなめ出版株式会社,http://kaname-publishing.jp,高槻真美,大阪府,吹田市,-,100,2016,6,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社アクスル,http://www.axle-net.co.jp,吉川雅孝,神奈川県,横浜市保土ケ谷区,-,300,2000,7,未上場,BtoB,マスコミ,テレビ番組,CM制作・映像制作,,,,,,,,,,,,,,,,,,,
株式会社金型新聞社,https://kanagata-shimbun.com,-,大阪府,大阪市西区,-,-,,,未上場,BtoC,マスコミ,新聞,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社エフエム八ヶ岳,http://www.yatsugatake.ne.jp,-,山梨県,北杜市,-,-,2005,11,未上場,"BtoC,BtoB",マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社ランブラス,https://www.ramblas.tv,林正人,愛知県,名古屋市東区,-,500,2008,4,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社ホムテルス,http://matuoka-naoki.net,佐々木亮太,神奈川県,川崎市幸区,-,-,2017,4,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
アース・スピリット株式会社,http://www.earth-spirit.jp,伊藤修,神奈川県,横浜市緑区,-,1000,2000,5,未上場,"BtoC,BtoB",マスコミ,CM制作・映像制作,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社桜花出版,http://www.o-ka.co.jp,井上英紀,神奈川県,大和市,-,1000,2007,2,未上場,BtoC,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
有限会社フロムゼロ,http://www.fromzero-web.com,西脇龍也,愛知県,名古屋市中区,-,300,1994,6,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
有限会社小澤昔ばなし研究所,http://www.ozawa-folktale.com,小澤俊夫,神奈川県,川崎市多摩区,-,-,1998,1,未上場,BtoC,マスコミ,研究・調査・リサーチ,書籍出版,マルチメディア・楽器,,,,,,,,,,,,,,,,,,
株式会社三光出版社,http://www.bekkoame.ne.jp,石川正裕,神奈川県,横浜市港北区,-,-,,,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社2083,http://www.2083.jp,齋藤健二,神奈川県,横浜市鶴見区,-,100,2011,6,未上場,BtoB,マスコミ,マルチメディア・楽器,書籍出版,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
株式会社飲食産業新聞社,http://www.i-news.co.jp,-,長野県,長野市,-,-,1977,5,未上場,"BtoB,BtoC",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社スマイルメディア,https://smilemedia.jp,高橋誠,神奈川県,大和市,-,1600,2008,4,未上場,"BtoC,BtoB",マスコミ,Web制作,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,
株式会社デパート新聞社,http://www.departshinbun.com,-,神奈川県,横浜市南区,-,-,1949,10,未上場,BtoB,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社ジーウィングス,http://g-wings.co.jp,千羽和美,神奈川県,横浜市中区,-,-,2015,8,未上場,BtoC,マスコミ,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,,
有限会社モノ・アート,https://monoart1.jimdo.com,照木公子,神奈川県,横須賀市,-,-,1968,9,未上場,BtoC,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
しんゆり資産管理株式会社,http://www.shinyuri-shisan.com,市川昌子,神奈川県,川崎市麻生区,-,150,2014,6,未上場,"BtoB,BtoC",マスコミ,資産運用コンサル,書籍出版,保険代理店,,,,,,,,,,,,,,,,,,
有限会社金原新聞店,http://www.chunichi-zoshi.com,金原正典,愛知県,豊川市,-,300,1997,4,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
デジタルエステイト株式会社,https://digitalestate.biz,中田平,愛知県,安城市,-,-,1953,1,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
宮ヶ瀬レイクサイドエフエム放送機構株式会社,http://miyagase-fm.com,朝倉徳男,神奈川県,清川村,-,2000,2009,11,未上場,BtoC,マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
有限会社愛善世界社,http://www.omt.gr.jp,-,京都府,綾部市,-,-,,,未上場,"BtoB,BtoC",マスコミ,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,,
有限会社八十一出版,http://www.81publishing.com,-,山梨県,北杜市,-,-,,,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
海老名エフエム放送株式会社,http://www.fmkaon.com,金子純子,神奈川県,海老名市,-,-,,,未上場,"BtoB,BtoC",マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
有限会社マルハク新聞舗,http://maruhaku.jp,土屋喜司,山梨県,韮崎市,-,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社よしもとミュージック,http://www.randc.jp,坂内光夫,大阪府,大阪市中央区,-,1000,2016,3,未上場,"BtoC,BtoB",マスコミ,テレビ番組,マルチメディア・楽器,,,,,,,,,,,,,,,,,,,
株式会社ウインかもがわ,http://www.win-k.co.jp,竹村正治,京都府,京都市上京区,-,-,1997,1,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
MTO株式会社,http://mto.co.jp,村上郁夫,神奈川県,横浜市港南区,-,-,,,未上場,BtoB,マスコミ,書籍出版,経営コンサル,,,,,,,,,,,,,,,,,,,
有限会社名古屋航空技術,http://www.jade.dti.ne.jp,巻島守,愛知県,名古屋市熱田区,-,-,,,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社ドリームシップ,http://www.dreamship-inc.com,千葉秀一,神奈川県,川崎市麻生区,-,-,,,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社游話舎,http://www.ued.janis.or.jp,岩崎信子,長野県,上田市,-,-,2000,6,未上場,BtoC,マスコミ,書籍出版,toCセミナー業界,,,,,,,,,,,,,,,,,,,
株式会社ジェイロック,http://www.jeirock.com,早川義輝,岐阜県,岐阜市,-,1000,,,未上場,BtoC,マスコミ,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,,
横浜コミュニティ放送株式会社,http://www.fm-salus.jp,奥村力,神奈川県,横浜市青葉区,-,8000,2002,7,未上場,BtoC,マスコミ,放送局,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社オールフレッシュ,http://www.bestlife-p.co.jp,-,三重県,名張市,-,300,2011,5,未上場,BtoC,マスコミ,Webアプリ・サービス運営,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社健全社,http://www.health-labo.jp,-,大阪府,大阪市阿倍野区,-,1000,1996,4,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社あづき,http://www.adzki.co.jp,-,神奈川県,鎌倉市,-,-,2001,11,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社古磨屋,https://www.facebook.com,-,大阪府,岸和田市,-,-,,,未上場,"BtoC,BtoB",マスコミ,CM制作・映像制作,書籍出版,イベント,,,,,,,,,,,,,,,,,,
株式会社どう出版,http://www.dou-shuppan.com,渕上郁子,神奈川県,相模原市南区,-,-,1988,6,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社千年計画,https://www.1000keikaku.jp,澤田千春,神奈川県,川崎市宮前区,-,1000,2006,6,未上場,"BtoC,BtoB",マスコミ,CM制作・映像制作,テレビ番組,,,,,,,,,,,,,,,,,,,
株式会社ゼンリン,http://www.zenrin.co.jp,髙山善司,福岡県,北九州市小倉北区,2634,655700,1961,4,プライム（内国株式）,BtoB,マスコミ,書籍出版,システム開発,,,,,,,,,,,,,,,,,,,
株式会社神戸新聞社,http://www.kobe-np.co.jp,髙梨柳太郎,兵庫県,神戸市中央区,667,60000,1931,7,未上場,"BtoC,BtoB",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社西日本新聞社,https://www.c.nishinippon.co.jp,柴田建哉,福岡県,福岡市中央区,529,10000,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社中国新聞社,https://chugoku-np.com,岡畠鉄也,広島県,広島市中区,466,30000,1892,5,未上場,"BtoC,BtoB",マスコミ,新聞,イベント,,,,,,,,,,,,,,,,,,,
株式会社読売新聞西部本社,https://info.yomiuri.co.jp,国松徹,福岡県,福岡市中央区,417,10000,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社山陽新聞社,https://c.sanyonews.jp,松田正己,岡山県,岡山市北区,385,10000,1934,6,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社第一学習社,https://www.daiichi-g.co.jp,松本洋介,広島県,広島市西区,311,1665,1960,1,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社高知新聞社,http://www.kochinews.co.jp,中平雅彦,高知県,高知市,281,9800,1921,4,未上場,"BtoB,BtoC",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社愛媛新聞社,https://www.ehime-np.co.jp,土居英雄,愛媛県,松山市,270,10000,1941,12,未上場,BtoC,マスコミ,新聞,書籍出版,ラジオ制作,,,,,,,,,,,,,,,,,,
九州テレ・コミュニケーションズ株式会社,https://csf.ne.jp,太田賢一郎,長崎県,佐世保市,229,4570,1978,7,未上場,BtoC,マスコミ,放送局,テレビ番組,通信回線,,,,,,,,,,,,,,,,,,
株式会社TNCプロジェクト,http://www.tnc-project.co.jp,古江寛樹,福岡県,福岡市早良区,182,1000,1988,7,未上場,"BtoC,BtoB",マスコミ,テレビ番組,広告代理店,組織コンサル,,,,,,,,,,,,,,,,,,
株式会社長崎新聞社,https://www.nagasaki-np.co.jp,徳永英彦,長崎県,長崎市,208,30000,1889,9,未上場,"BtoB,BtoC",マスコミ,新聞,イベント,,,,,,,,,,,,,,,,,,,
株式会社アデリー,https://ad-e.co.jp,小野典子,山口県,柳井市,200,10000,1977,3,未上場,"BtoC,BtoB",マスコミ,デザイン,書籍出版,冷凍冷蔵車,,,,,,,,,,,,,,,,,,
株式会社福岡放送,https://www.fbs.co.jp,足立久男,福岡県,福岡市中央区,188,30000,1968,5,未上場,BtoC,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社中国放送,http://rcc.jp,宮迫良己,広島県,広島市中区,173,30000,1967,4,未上場,BtoC,マスコミ,放送局,テレビ番組,書籍出版,,,,,,,,,,,,,,,,,,
株式会社テレビ西日本,https://www.tnc.co.jp,河野雄一,福岡県,福岡市早良区,174,35250,1958,4,未上場,"BtoB,BtoC",マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社佐賀新聞社,https://www.saga-s.co.jp,中尾清一郎,佐賀県,佐賀市,163,3000,1905,2,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
山陽新聞販売株式会社,http://www.sanyo-hanbai.jp,広岡尚弥,岡山県,岡山市北区,151,-,1933,10,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社VSQ,https://vsq.co.jp,坂田正彦,福岡県,福岡市早良区,147,5000,1978,2,未上場,BtoB,マスコミ,テレビ番組,CM制作・映像制作,,,,,,,,,,,,,,,,,,,
株式会社広島ホームテレビ,https://www.home-tv.co.jp,三吉吉三,広島県,広島市中区,143,50000,1969,12,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
日宝綜合製本株式会社,https://www.nippoh-bb.co.jp,岩坪誠次郎,岡山県,岡山市中区,138,10000,1974,6,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
岡山放送株式会社,http://www.ohk.co.jp,中静敬一郎,岡山県,岡山市北区,138,30000,1968,3,未上場,BtoC,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社テレビ新広島,http://www.tss-tv.co.jp,箕輪幸人,広島県,広島市南区,136,100000,1974,8,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社高知放送,http://i.rkc-kochi.co.jp,佐竹慶生,高知県,高知市,136,20000,1953,2,未上場,BtoC,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
広島テレビ放送株式会社,http://www.htv.jp,飯田政之,広島県,広島市東区,146,20000,1962,1,未上場,BtoB,マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社ちゅピCOM,http://www.chupicom.jp,山本慶一朗,広島県,広島市中区,134,150000,1995,7,未上場,BtoC,マスコミ,テレビ番組,通信回線,,,,,,,,,,,,,,,,,,,
株式会社みなと山口合同新聞社,https://www.minato-yamaguchi.co.jp,井上正明,山口県,下関市,124,4000,1946,2,未上場,"BtoC,BtoB",マスコミ,新聞,総合系eコマース,,,,,,,,,,,,,,,,,,,
株式会社四國新聞社,https://www.shikoku-np.co.jp,平井龍司,香川県,高松市,123,8500,1889,4,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
四国放送株式会社,http://www.jrt.co.jp,岡元直,徳島県,徳島市,119,40000,1952,4,未上場,"BtoB,BtoC",マスコミ,放送局,イベント,,,,,,,,,,,,,,,,,,,
南海放送株式会社,https://www.rnb.co.jp,大西康司,愛媛県,松山市,122,36000,1953,10,未上場,BtoB,マスコミ,テレビ番組,ラジオ制作,,,,,,,,,,,,,,,,,,,
株式会社和通,http://www.watsu.jp,中田宏史,和歌山県,和歌山市,118,4000,1974,4,未上場,BtoB,マスコミ,CM制作・映像制作,テレビ番組,,,,,,,,,,,,,,,,,,,
株式会社中国新聞販売センター,https://c-hanb.com,竹森俊之,広島県,広島市中区,121,-,,,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
日本海テレビジョン放送株式会社,https://www.nkt-tv.co.jp,真鍋和彦,鳥取県,鳥取市,117,20000,1958,3,未上場,"BtoB,BtoC",マスコミ,放送局,テレビ番組,イベント,,,,,,,,,,,,,,,,,,
株式会社啓文社,http://www.keibunsha.net,手塚淳三,広島県,尾道市,116,3000,1931,1,未上場,BtoC,マスコミ,書籍出版,雑誌出版,eコマース,,,,,,,,,,,,,,,,,,
東京経済株式会社,https://www.tokyo-keizai.co.jp,越智憲雄,福岡県,北九州市小倉北区,115,9900,1961,3,未上場,BtoB,マスコミ,書籍出版,研究・調査・リサーチ,企業研修,,,,,,,,,,,,,,,,,,
株式会社TVQ九州放送,https://www.tvq.co.jp,平岡啓,福岡県,福岡市博多区,113,200000,1990,9,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社山陰放送,https://www.bss.jp,杵村善久,鳥取県,米子市,108,-,1953,12,未上場,BtoC,マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社テレビ長崎,https://www.ktn.co.jp,宮前周司,長崎県,長崎市,103,30000,1968,3,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社瞬報社,https://www.shumpou.co.jp,藤田良郎,山口県,下関市,110,8443,1937,7,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社あいテレビ,http://www.itv6.jp,左納和宜,愛媛県,松山市,101,10000,1992,10,未上場,BtoB,マスコミ,放送局,テレビ番組,イベント,,,,,,,,,,,,,,,,,,
長崎放送株式会社,https://www.nbc-nagasaki.co.jp,東晋,長崎県,長崎市,96,10000,1952,9,未上場,BtoB,マスコミ,ラジオ制作,テレビ番組,,,,,,,,,,,,,,,,,,,
長崎文化放送株式会社,https://www.ncctv.co.jp,壹岐正,長崎県,長崎市,90,200000,1988,12,未上場,"BtoC,BtoB",マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
山口朝日放送株式会社,https://www.yab.co.jp,天野尚彦,山口県,山口市,90,300000,1992,11,未上場,"BtoB,BtoC",マスコミ,放送局,イベント,テレビ番組,,,,,,,,,,,,,,,,,,
株式会社読売DC,http://www.yomiuri-dc.co.jp,井上雅博,兵庫県,姫路市,89,5000,1957,5,未上場,"BtoC,BtoB",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社デイリースポーツ,https://www.daily.co.jp,改発博明,兵庫県,神戸市中央区,89,1000,1948,8,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社奈良新聞社,http://www.nara-np.co.jp,田中篤則,奈良県,奈良市,89,4000,1951,12,未上場,"BtoC,BtoB",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
テレビ山口株式会社,https://tys.co.jp,齋藤宗房,山口県,山口市,88,49500,1969,4,未上場,"BtoB,BtoC",マスコミ,放送局,イベント,テレビ番組,,,,,,,,,,,,,,,,,,
株式会社テレビ和歌山,http://www.tv-wakayama.co.jp,柏原康文,和歌山県,和歌山市,87,160000,1973,6,未上場,"BtoC,BtoB",マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社愛媛朝日テレビ,http://eat.jp,井上隆史,愛媛県,松山市,86,10000,1994,4,未上場,"BtoB,BtoC",マスコミ,テレビ番組,ラジオ制作,,,,,,,,,,,,,,,,,,,
四国新聞販売株式会社,https://www.shikoku-np.co.jp,福家輝,香川県,高松市,86,1000,1984,11,未上場,BtoC,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
青葉出版株式会社,http://www.aob.co.jp,村上洋平,広島県,福山市,84,4000,1961,12,未上場,BtoB,マスコミ,書籍出版,オフィス用品,,,,,,,,,,,,,,,,,,,
テレビせとうち株式会社,https://www.webtsc.com,川端英男,岡山県,岡山市北区,81,160000,1984,10,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社テレビ愛媛,http://www.ebc.co.jp,羽牟正一,愛媛県,松山市,78,30000,1969,1,未上場,BtoC,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社長崎ケーブルメディア,https://www.cncm.ne.jp,峰利克,長崎県,長崎市,77,40000,1986,10,未上場,"BtoB,BtoC",マスコミ,放送局,テレビ番組,携帯・通信回線販売代理店,,,,,,,,,,,,,,,,,,
奈良テレビ放送株式会社,http://www.naratv.co.jp,辻本俊秀,奈良県,奈良市,77,40000,1972,2,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
山陰ケーブルビジョン株式会社,https://www.mable.jp,石原俊太郎,島根県,松江市,76,20000,1984,2,未上場,"BtoB,BtoC",マスコミ,放送局,通信回線,携帯・通信回線販売代理店,,,,,,,,,,,,,,,,,,
西日本放送株式会社,http://www.rnc.co.jp,中村卓朗,香川県,高松市,76,30000,1953,7,未上場,BtoC,マスコミ,テレビ番組,ラジオ制作,,,,,,,,,,,,,,,,,,,
株式会社瀨戸内海放送,http://www.ksb.co.jp,加藤宏一郎,香川県,高松市,75,20000,1967,11,未上場,BtoC,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社西日本新聞エーシー・エス,http://www.n-acs.co.jp,梶村浩一,福岡県,福岡市南区,75,-,2000,4,未上場,"BtoC,BtoB",マスコミ,業務請負,雑誌出版,,,,,,,,,,,,,,,,,,,
株式会社長崎国際テレビ,http://www.nib.jp,袴田直希,長崎県,長崎市,74,250000,1990,12,未上場,"BtoC,BtoB",マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社読売西部サービス,https://www.yomiuri-yss.co.jp,伊藤秀隆,福岡県,福岡市中央区,72,3000,1971,12,未上場,BtoB,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
姫路ケーブルテレビ株式会社,http://www.winknet.ne.jp,奥平守幸,兵庫県,姫路市,72,150000,1989,4,未上場,BtoC,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社サガテレビ,http://www.sagatv.co.jp,吉村俊造,佐賀県,佐賀市,65,30000,1968,3,未上場,BtoB,マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社フクト,https://fukuto-net.co.jp,安村洋三,福岡県,福岡市中央区,63,-,1952,10,未上場,"BtoC,BtoB",マスコミ,書籍出版,塾・予備校,教材,,,,,,,,,,,,,,,,,,
株式会社毎日メディアサービス,http://www.m-media.co.jp,福田孝志,福岡県,北九州市小倉北区,62,2600,1971,5,未上場,"BtoC,BtoB",マスコミ,新聞,食品店,雑貨販売,,,,,,,,,,,,,,,,,,
高知さんさんテレビ株式会社,http://web.sunsuntv.co.jp,渡辺陽,高知県,高知市,61,330000,1996,6,未上場,BtoC,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
尚文出版株式会社,http://www.syobun.co.jp,水野左千夫,広島県,広島市西区,59,4600,1982,8,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社RCCフロンティア,https://www.rccf.co.jp,野﨑東,広島県,広島市中区,53,3000,1996,4,未上場,"BtoC,BtoB",マスコミ,CM制作・映像制作,テレビ番組,広告代理店,,,,,,,,,,,,,,,,,,
株式会社長崎ビジョン,http://www.nagasakivision.com,山口洋,長崎県,長崎市,55,1000,1989,6,未上場,BtoB,マスコミ,テレビ番組,CM制作・映像制作,,,,,,,,,,,,,,,,,,,
ケーブルテレビ徳島株式会社,http://www.tcn.jp,谷喜文,徳島県,徳島市,53,40000,1987,7,未上場,BtoC,マスコミ,放送局,テレビ番組,通信回線,,,,,,,,,,,,,,,,,,
株式会社高知新聞総合印刷,http://www.kochi-insatu.co.jp,堅田正剛,高知県,高知市,51,3600,1946,10,未上場,BtoB,マスコミ,紙媒体印刷,新聞,Web制作,,,,,,,,,,,,,,,,,,
株式会社ティーアンドイー,https://t-e.co.jp,岡部知寛,福岡県,福岡市中央区,50,1000,1999,6,未上場,BtoB,マスコミ,テレビ番組,イベント,,,,,,,,,,,,,,,,,,,
諫早ケーブルメディア株式会社,http://icv-net.co.jp,南浩一郎,長崎県,諫早市,50,2010,1973,5,未上場,"BtoB,BtoC",マスコミ,放送局,ラジオ制作,テレビ番組,,,,,,,,,,,,,,,,,,
株式会社ラジオ関西,http://jocr.jp,桃田武司,兵庫県,神戸市中央区,50,40000,1951,8,未上場,"BtoC,BtoB",マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社ポス,http://www.poss.co.jp,星山斗鳳,福岡県,北九州市小倉北区,50,500,2010,7,未上場,BtoB,マスコミ,書籍出版,業務請負,,,,,,,,,,,,,,,,,,,
株式会社ぴーぷる,https://wpub.people-i.ne.jp,中村隆,佐賀県,唐津市,46,7500,2001,4,未上場,"BtoC,BtoB",マスコミ,放送局,テレビ番組,通信回線,,,,,,,,,,,,,,,,,,
株式会社MCAT,https://www.mcat.co.jp,後藤和之,広島県,三原市,46,7725,1983,11,未上場,BtoC,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社EBCプロダクション,http://www.ebc.co.jp,近藤真司,愛媛県,松山市,44,5000,1984,10,未上場,BtoB,マスコミ,テレビ番組,広告代理店,CM制作・映像制作,,,,,,,,,,,,,,,,,,
福岡ビデオシステム株式会社,http://www.fvs.ne.jp,栗山貴美子,福岡県,福岡市中央区,42,1000,1973,8,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社毎日新聞九州センター,https://www.mainichi.co.jp,嶋岡倫志,福岡県,北九州市小倉南区,41,-,1989,11,未上場,"BtoB,BtoC",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
朝日新聞福岡総合開発株式会社,http://ask.fukuoka-saga-asahikai.com,奥元秀夫,福岡県,福岡市博多区,40,2500,1988,4,未上場,"BtoC,BtoB",マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
高知ケーブルテレビ株式会社,http://www.kcb.co.jp,川崎真一,高知県,高知市,39,40000,1983,8,未上場,BtoC,マスコミ,放送局,通信回線,通信設備工事,,,,,,,,,,,,,,,,,,
出雲ケーブルビジョン株式会社,https://www.icv-izumo.ne.jp,今岡余一良,島根県,出雲市,39,30000,1985,12,未上場,BtoC,マスコミ,放送局,テレビ番組,通信回線,,,,,,,,,,,,,,,,,,
株式会社エフエム福岡,https://fmfukuoka.co.jp,光富彰,福岡県,福岡市中央区,39,20000,1969,7,未上場,BtoC,マスコミ,放送局,,,,,,,,,,,,,,,,,,,,
株式会社毎日メディアサービス山口,http://mainichi-msy.co.jp,上村祐幸,山口県,下関市,39,2200,1980,5,未上場,"BtoC,BtoB",マスコミ,新聞,雑誌出版,,,,,,,,,,,,,,,,,,,
